source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics
TWT49U,6145,勁永,2007-09-07,ex_right_dividend,24.0,22.22,22.2,22.22,1.23,0.551193,1.781193,23.75,20.7,,"6145,20070907",0.9258333333333333,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,6155,鈞寶,2007-09-07,ex_right,54.3,52.43,52.4,52.43,1.87,0.0,1.87,56.1,48.8,,"6155,20070907",0.9655616942909762,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,unique_stock_terms_in_decision_year,96.0,0.0,0.27733,1.027733,0.4047343132895378,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.027733,0.0,0.41595880999999935,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2411,飛瑞,2007-09-10,ex_dividend,32.8,31.2,31.2,31.2,0.0,1.595236,1.595236,33.35,29.05,,"2411,20070910",0.951219512195122,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.595236,1.0,0.0,0.004763999999994439,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2451,創見,2007-09-10,ex_right_dividend,127.5,122.72,122.5,122.34,1.22,3.563023,4.783023,131.0,114.0,,"2451,20070910",0.9625098039215686,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,3.56302,0.09909,1.009909,0.3809382231468419,reference_equation_no_match,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,2474,可成,2007-09-10,ex_right_dividend,276.0,208.81,209.0,208.81,64.19,3.0,67.19,223.0,194.5,,"2474,20070910",0.7565579710144927,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,3.0,3.0,1.3,1.1899999999999977,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.0,1.3,0.0,1.5469999999999686,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2504,國產,2007-09-10,ex_right_dividend,19.0,18.15,18.15,18.15,0.55,0.3,0.85,19.4,16.9,,"2504,20070910",0.9552631578947368,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.3,0.3,1.03,0.0053398058252440705,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.03,0.0,0.005500000000001393,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1531,高林股,2007-09-11,ex_dividend,40.4,38.7,38.7,38.7,0.0,1.7,1.7,41.4,36.0,,"1531,20070911",0.957920792079208,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.7,1.0,0.0,7.105427357601002e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1537,廣隆,2007-09-11,ex_dividend,30.2,29.2,29.2,29.2,0.0,1.0,1.0,31.2,27.2,,"1537,20070911",0.9668874172185431,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1704,榮化,2007-09-11,ex_right_dividend,43.0,40.0,40.0,40.0,1.2,1.8,3.0,42.8,37.2,,"1704,20070911",0.9302325581395349,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,2511,太子,2007-09-11,ex_right_dividend,21.5,19.48,19.5,19.48,1.47,0.55,2.02,20.8,18.15,,"2511,20070911",0.906046511627907,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.55,0.75,1.075,0.008372093023254479,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.55,1.075,0.0,0.009000000000000341,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2701,萬企,2007-09-11,ex_right_dividend,18.65,16.75,16.75,16.75,1.68,0.22,1.9,17.9,15.6,,"2701,20070911",0.8981233243967829,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.22,1.0,1.1,0.004545454545453964,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.22,1.1,0.0,0.004999999999999005,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2706,第一店,2007-09-11,ex_right_dividend,39.2,31.41,31.4,31.41,7.55,0.24,7.79,33.6,29.25,,"2706,20070911",0.8012755102040816,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.24,2.4,1.24,0.00935483870967957,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.24,1.24,0.0,0.011600000000001387,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2515,中工,2007-09-12,ex_right,10.4,9.9,9.9,9.9,0.5,0.0,0.5,10.55,9.21,,"2515,20070912",0.9519230769230769,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.0,0.5,1.05,0.004761904761904745,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.05,0.0,0.004999999999999005,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2854,寶來證,2007-09-12,ex_right,17.15,15.99,16.0,15.99,1.16,0.0,1.16,17.1,14.9,,"2854,20070912",0.9323615160349855,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,9939,宏全,2007-09-12,ex_right_dividend,30.5,28.86,28.85,28.86,0.64,1.0,1.64,30.85,26.85,,"9939,20070912",0.9462295081967212,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,1.0,0.2,1.02,0.06156862745098124,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.02,0.0,0.0627999999999993,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2108,南帝,2007-09-13,ex_right_dividend,40.5,37.8,37.8,37.8,1.9,0.8,2.7,40.4,35.2,,"2108,20070913",0.9333333333333332,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.8,0.5,1.05,0.009523809523813043,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.8,1.05,0.0,0.010000000000005116,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2337,旺宏,2007-09-13,ex_right_dividend,21.1,20.53,20.55,20.53,0.4,0.175768,0.575768,21.95,19.1,,"2337,20070913",0.9729857819905213,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,0.18,0.18,1.018,0.02009823182711301,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.18,1.018,0.0,0.020459999999999923,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,3041,揚智,2007-09-13,ex_right_dividend,148.0,138.0,138.0,138.0,9.01,0.993277,10.003277,147.5,128.5,,"3041,20070913",0.9324324324324325,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,0.99327,0.49663,1.049663,2.0513593410456394,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.99327,1.049663,0.0,2.1532359999999926,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2471,資通,2007-09-14,ex_dividend,14.4,13.8,13.8,13.8,0.0,0.6,0.6,14.75,12.85,,"2471,20070914",0.9583333333333334,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6165,浪凡,2007-09-14,ex_right,24.0,23.48,23.5,23.48,0.52,0.0,0.52,25.1,21.85,,"6165,20070914",0.9783333333333334,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,unique_stock_terms_in_decision_year,96.0,0.0,0.2,1.02,0.049411764705880046,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.02,0.0,0.05039999999999978,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1325,恆大,2007-09-17,ex_dividend,13.55,13.25,13.25,13.25,0.0,0.3,0.3,14.15,12.35,,"1325,20070917",0.977859778597786,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.3,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1517,利奇,2007-09-17,ex_dividend,19.3,18.7,18.7,18.7,0.0,0.6,0.6,20.0,17.4,,"1517,20070917",0.9689119170984455,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2336,致伸,2007-09-17,ex_right_dividend,17.0,16.66,16.65,16.66,0.19,0.15,0.34,17.8,15.5,,"2336,20070917",0.98,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,9104,萬宇科,2007-09-17,ex_dividend,38.1,36.75,36.75,36.75,0.0,1.35,1.35,39.3,34.2,,"9104,20070917",0.9645669291338582,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.35,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1806,冠軍,2007-09-19,ex_right_dividend,17.0,15.62,15.6,15.62,0.78,0.6,1.38,16.7,14.55,,"1806,20070919",0.9188235294117647,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,0.6,0.49,1.049,0.013937082936129386,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.6,1.049,0.0,0.014620000000000744,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2883,凱基金,2007-09-20,ex_right,13.2,12.81,12.8,12.81,0.39,0.0,0.39,13.7,11.95,,"2883,20070920",0.9704545454545456,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.7,0.3,1.03,0.005533980582523412,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.03,0.0,0.00569999999999915,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,5534,長虹,2007-09-20,ex_right,66.5,63.8,66.5,66.5,2.7,0.0,2.7,71.1,59.4,,"5534,20070920",0.9593984962406015,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,unique_stock_terms_in_decision_year,96.0,4.0,1.0,1.1,6.045454545454554,reference_equation_no_match,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,6131,鈞泰,2007-09-20,ex_right_dividend,49.5,42.15,42.15,42.15,4.86,2.499378,7.359378,45.1,39.2,,"6131,20070920",0.8515151515151514,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,6255,奈普,2007-09-20,ex_right_dividend,29.55,27.93,27.95,27.93,0.77,0.85,1.62,29.85,26.0,,"6255,20070920",0.9451776649746193,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,0.85,0.2,1.02,0.2072549019607841,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.85,1.02,0.0,0.2113999999999976,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,9940,信義,2007-09-20,ex_right_dividend,119.5,91.08,91.1,91.08,25.43,2.99106,28.42106,97.4,84.8,,"9940,20070920",0.7621757322175732,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,2.99106,2.79165,1.2791649999999999,0.0020261655064075512,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.99106,1.2791649999999999,0.0,0.002591800000004696,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2472,立隆電,2007-09-21,ex_dividend,19.0,18.93,18.95,18.93,0.0,0.0698,0.0698,20.25,17.65,,"2472,20070921",0.9963157894736842,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0698,1.0,0.0,0.00019999999999953388,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2606,裕民,2007-09-21,ex_dividend,96.0,91.0,91.0,91.0,0.0,5.0,5.0,97.3,84.7,,"2606,20070921",0.9479166666666666,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,5.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3025,星通,2007-09-21,ex_dividend,20.25,19.33,19.35,19.33,0.0,0.916637,0.916637,20.65,18.0,,"3025,20070921",0.9545679012345678,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.916637,1.0,0.0,0.003363000000000227,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1324,地球,2007-09-26,ex_dividend,31.6,31.48,31.5,31.48,0.0,0.12,0.12,33.65,29.3,,"1324,20070926",0.9962025316455696,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.12,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2609,陽明,2007-09-28,ex_right_dividend,26.45,25.92,25.9,25.92,0.22,0.319534,0.539534,27.7,24.15,,"2609,20070928",0.9799621928166352,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,reference_equation,96.0,0.31953,0.07988,1.007988,0.0033939292928053533,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.31953,1.007988,0.0,0.0034210399999956564,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,3043,科風,2007-09-28,ex_right_dividend,47.7,43.72,43.7,43.72,3.34,0.64,3.98,46.75,40.7,,"3043,20070928",0.9165618448637316,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200709.json.gz,F815A323F2B68D5B9153CA8EB699F92DEF5FE299578DE428DD2C80EA21AA35AD,matched_unique,1,declared_cash_and_decision_year,96.0,0.64,0.7,1.07,0.26130841121495507,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.64,1.07,0.0,0.27960000000000207,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,01004T,土銀富邦R2,2007-10-02,ex_dividend,10.68,10.49,10.49,10.49,0.0,0.18814,0.18814,11.22,9.76,,"01004T,20071002",0.9822097378277154,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.18814,1.0,0.0,0.0018599999999988626,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1806,冠軍,2007-10-02,ex_right,19.2,18.71,19.2,19.2,0.49,0.0,0.49,20.5,17.45,,"1806,20071002",0.9744791666666668,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,matched_unique,1,unique_stock_terms_in_decision_year,96.0,0.6,0.49,1.049,0.8968541468064828,rate_price_or_allocation_not_found_before_event,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,2027,大成鋼,2007-10-02,ex_right,53.0,50.39,53.0,53.0,2.61,0.0,2.61,56.7,46.9,,"2027,20071002",0.9507547169811321,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,year_or_stock_terms_not_found,0,,,,,,,reference_equation_no_match,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,2908,特力,2007-10-02,ex_dividend,22.4,21.56,21.55,21.56,0.0,0.839936,0.839936,23.05,20.1,,"2908,20071002",0.9625,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.839936,1.0,0.0,6.399999999828765e-05,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6120,達運,2007-10-02,ex_right_dividend,35.15,32.36,32.35,32.36,1.8,0.997572,2.797572,34.6,30.1,,"6120,20071002",0.9206258890469416,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,matched_unique,1,declared_cash_and_decision_year,96.0,0.99757,0.04988,1.004988,1.6229231791822372,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.99757,1.004988,0.0,1.6310183199999955,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,5525,順天,2007-10-03,ex_right_dividend,39.9,34.9,34.9,34.9,3.5,1.5,5.0,37.3,32.5,,"5525,20071003",0.87468671679198,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,matched_unique,1,reference_equation,96.0,1.5,1.0,1.1,0.009090909090907928,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.1,0.0,0.00999999999999801,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,2462,良得電,2007-10-08,ex_right_dividend,24.8,23.19,23.2,23.19,0.67,0.94639,1.61639,24.8,21.6,,"2462,20071008",0.9350806451612903,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,declared_terms_no_match,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares
TWT49U,3057,喬鼎,2007-10-08,ex_dividend,24.4,24.31,24.3,24.31,0.0,0.080733,0.080733,26.0,22.65,,"3057,20071008",0.9963114754098361,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.080733,1.0,0.0,0.009267000000001246,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6197,佳必琪,2007-10-08,ex_right,173.0,169.69,173.0,173.0,3.31,0.0,3.31,185.0,158.0,,"6197,20071008",0.9808670520231214,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,matched_unique,1,unique_stock_terms_in_decision_year,96.0,3.0,0.99998,1.099998,15.7269867763396,reference_equation_no_match,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,8046,南電,2007-10-08,ex_right,203.0,197.77,198.0,197.77,5.23,0.0,5.23,211.5,184.0,,"8046,20071008",0.9742364532019705,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,matched_unique,1,unique_stock_terms_in_decision_year,96.0,15.18958,0.26,1.026,0.08575048732942037,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.026,0.0,0.08797999999998751,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,9927,泰銘,2007-10-08,ex_dividend,84.8,82.3,82.3,82.3,0.0,2.5,2.5,88.0,76.6,,"9927,20071008",0.9705188679245284,data/raw/twse/corporate_actions/ex_right_dividend/2007/TWT49U_200710.json.gz,79CD8F80DA027019428D9659DA0FD026F4543BC7B7203523F0FF5D2CBBA99D26,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
